date,address,type,WAT,Confidence,risk_level,risk_description,,have?
2023-11-09,0xe6f935dd49346a86da554cb5d329774ad750e09b,Top_TVL_Risky_Pool,18,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe6f935dd49346a86da554cb5d329774ad750e09b""}]",,No
2023-11-09,0x8f1fe4e6707cd4236b704759d2ee15166c68183a,Top_TVL_Risky_Pool,18,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x8f1fe4e6707cd4236b704759d2ee15166c68183a""}]",,No
2023-11-09,0x2b2db264b72e1bc45e1cd1a4fab6c3e4a20c3333,Top_TVL_Risky_Pool,18,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x2b2db264b72e1bc45e1cd1a4fab6c3e4a20c3333""}]",,No
2023-11-09,0xb003c68917bab76812797d1b8056822f48e2e4fe,Top_TVL_Risky_Pool,18,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""mixcoin-related"",""value"":""The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk.""}]",,No
2023-11-09,0x0f9adaaccd7caecc5019194e15ad19624fed95fa,Top_TVL_Risky_Pool,18,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x880bce9321c79cac1d290de6d31dde722c606165,Top_TVL_Risky_Pool,18,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""behavior-issue"",""value"":""The address is found to be associated with some already known malicious addresses.""}]",,No
2023-11-09,0x4d9f39f7cb7c7444335077223ceef33dbb58096f,Top_TVL_Risky_Pool,17,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x4d9f39f7cb7c7444335077223ceef33dbb58096f""}]",,No
2023-11-09,0x163f182c32d24a09d91eb75820cde9fd5832b329,Top_TVL_Risky_Pool,17,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x163f182c32d24a09d91eb75820cde9fd5832b329""}]",,No
2023-11-09,0x53b3338e3345758ae88b930e3d9759a95c5ce05c,Top_TVL_Risky_Pool,17,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x53b3338e3345758ae88b930e3d9759a95c5ce05c""}]",,No
2023-11-09,0xf87940f78f2f4d99a0c5c22e3fcc21795cd53245,Top_TVL_Risky_Pool,17,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xf87940f78f2f4d99a0c5c22e3fcc21795cd53245""}]",,No
2023-11-09,0x3271d12d5ba36b6582fafa029598fee0f5f6db35,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x3271d12d5ba36b6582fafa029598fee0f5f6db35""}]",,No
2023-11-09,0x746760ecf1d8088c1014ef3d43dc45d5af8febf3,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x746760ecf1d8088c1014ef3d43dc45d5af8febf3""}]",,No
2023-11-09,0x14220f5893e945eed36389905b991d6b972e04f0,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x14220f5893e945eed36389905b991d6b972e04f0""}]",,No
2023-11-09,0x47cc5334f65611ea6be9e933c49485c88c17f5f0,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x47cc5334f65611ea6be9e933c49485c88c17f5f0""}]",,No
2023-11-09,0x086ddd008e20dd74c4fb216170349853f8ca8289,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x733af324146dcfe743515d8d77dc25140a07f9e0,Top_TVL_Risky_Pool,16,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x733af324146dcfe743515d8d77dc25140a07f9e0""}]",,No
2023-11-09,0x4634d58982138e93c951c1485d25bc619cbd1f75,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/aione""}]",,No
2023-11-09,0x181c0f81d56102f64ec805ca444638b18a191db3,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x3a0d9d7764fae860a659eb96a500f1323b411e68,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x10051147418c42218986cedd0adc266441f8a14f,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x2bf4be7c4520c41d012eb09a034179e03b898534,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x2bf4be7c4520c41d012eb09a034179e03b898534""}]",,No
2023-11-09,0x123458c167a371250d325bd8b1fff12c8af692a7,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x4aadad81487c3fadd9f162b851e6a61b729200cb,Top_TVL_Risky_Pool,15,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x4aadad81487c3fadd9f162b851e6a61b729200cb""}]",,No
2023-11-09,0x440fc7da66e34e01af5201bdf5815739b0ae743f,Top_TVL_Risky_Pool,14,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x440fc7da66e34e01af5201bdf5815739b0ae743f""}]",,No
2023-11-09,0x7a983559e130723b70e45bd637773dbdfd3f71db,Top_TVL_Risky_Pool,14,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""mixcoin-related"",""value"":""The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk.""}]",,No
2023-11-09,0x9e6b3e35c8f563b45d864f9ff697a144ad28a371,Top_TVL_Risky_Pool,14,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x9e6b3e35c8f563b45d864f9ff697a144ad28a371""}]",,No
2023-11-09,0xfad8e46123d7b4e77496491769c167ff894d2acb,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfad8e46123d7b4e77496491769c167ff894d2acb""}]",,No
2023-11-09,0x59f4f336bf3d0c49dbfba4a74ebd2a6ace40539a,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x59f4f336bf3d0c49dbfba4a74ebd2a6ace40539a""}]",,No
2023-11-09,0xd3172abc420b002a98cb043db914f100d893e294,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xd3172abc420b002a98cb043db914f100d893e294""}]",,No
2023-11-09,0x83a86adf1a7c56e77d36d585b808052e0a2aad0e,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x83a86adf1a7c56e77d36d585b808052e0a2aad0e""}]",,No
2023-11-09,0x624b9b1ac0fb350aed8389a51b26e36147e158c3,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x624b9b1ac0fb350aed8389a51b26e36147e158c3""}]",,No
2023-11-09,0xeacad6c99965cde0f31513dd72de79fa24610767,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x95173a846cf2134ce5d1dc86bdfb46aa8e41f697,Top_TVL_Risky_Pool,13,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x95173a846cf2134ce5d1dc86bdfb46aa8e41f697""}]",,No
2023-11-09,0xc15e89f2149bcc0cbd5fb204c9e77fe878f1e9b2,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x00000065cbadead116136940b302f938284f2bdc,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x00000065cbadead116136940b302f938284f2bdc""}]",,No
2023-11-09,0x26165a5a3dd21fa528becf3ff7f114d00a517344,Top_TVL_Risky_Pool,13,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x674aa28ac436834051fff3fc7b6e59d6f9c57a1c,Top_TVL_Risky_Pool,12,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x674aa28ac436834051fff3fc7b6e59d6f9c57a1c""}]",,No
2023-11-09,0xdfe29afdf5a7d0bb92a01a56adabfa87d652e0e7,Top_TVL_Risky_Pool,12,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0xdbdc73b95cc0d5e7e99dc95523045fc8d075fb9e,Top_TVL_Risky_Pool,12,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xdbdc73b95cc0d5e7e99dc95523045fc8d075fb9e""}]",,No
2023-11-09,0xea51801b8f5b88543ddad3d1727400c15b209d8f,Top_TVL_Risky_Pool,12,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xea51801b8f5b88543ddad3d1727400c15b209d8f""}]",,No
2023-11-09,0xc41689a727469c1573009757200371edf36d540e,Top_TVL_Risky_Pool,12,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""backdoor-function"",""value"":""The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc41689a727469c1573009757200371edf36d540e""}]",,No
2023-11-09,0x9fbd6973f7e6e49eac8ff2eb857fdeed41d2e482,Top_TVL_Risky_Pool,11,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x526a913a7a4518aa2abc3dcd3c46a9c73f40f94a,Top_TVL_Risky_Pool,11,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/mechcraft""}]",,No
2023-11-09,0x378b7a04c7cc71556319cd031cd56b1f986e2024,Top_TVL_Risky_Pool,11,80,5,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x378b7a04c7cc71556319cd031cd56b1f986e2024""}]",,No
2023-11-09,0x1e2b832edd325e85eac987d3e6a95861f6280c46,Top_TVL_Risky_Pool,11,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x3d17e0abd8d2f023970d8df8b43776a1a2bd737c,Top_TVL_Risky_Pool,11,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/pepe-chain""}]",,No
2023-11-09,0xd50234e73934c7d60bb080856efec3cc72080143,Top_TVL_Risky_Pool,11,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
